Date,Time(+03:00),S1,S2,S3,Friction,State,Ta,S7,Tsurf,S9,S10,S11,Water,Speed,Direction,Latitude,Longitude,Height,Accuracy,S19,Friction2,Distance,Serial(RCM411 V 2.59 2016-02-02 - RCM Mobile v0.8.0),TaOBD,AirFlowRateOBD,LambdaOBD
2016.04.07,09:21:50,8.20,5.95,-0.590,0.70,2,7.0,361.9,8.11,802.3,826.5,1.386,0.076,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:21:51,8.20,5.95,-0.590,0.70,2,7.1,361.6,8.05,802.4,826.6,1.386,0.076,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:21:52,8.19,5.95,-0.588,0.70,2,7.1,361.4,8.15,801.9,825.9,1.386,0.076,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:21:53,8.19,5.95,-0.587,0.70,2,7.1,361.0,8.25,801.9,825.9,1.386,0.076,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:21:54,8.21,5.95,-0.588,0.70,2,7.1,360.7,8.30,802.8,827.0,1.386,0.076,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:21:55,8.18,5.94,-0.585,0.70,2,7.1,360.5,8.25,800.8,824.6,1.386,0.075,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:21:56,8.20,5.96,-0.586,0.70,2,7.1,360.2,8.14,802.4,826.6,1.386,0.075,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:21:57,8.21,5.96,-0.585,0.70,2,7.1,359.8,8.23,801.2,825.2,1.386,0.075,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:21:58,8.24,6.00,-0.583,0.70,2,7.1,359.3,8.30,802.7,826.7,1.386,0.074,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:21:59,8.23,5.99,-0.586,0.70,2,7.1,359.0,8.31,802.2,826.3,1.386,0.075,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:00,8.20,5.96,-0.583,0.70,2,7.1,358.5,8.26,801.9,825.9,1.386,0.075,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:00,8.23,5.97,-0.583,0.70,2,7.1,357.6,8.27,802.1,826.1,1.386,0.075,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:01,8.18,5.95,-0.579,0.70,2,7.1,357.0,8.27,802.0,826.1,1.386,0.076,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:02,8.19,5.96,-0.579,0.70,2,7.1,356.5,8.18,802.3,826.2,1.386,0.076,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:03,8.22,5.96,-0.580,0.70,2,7.1,356.0,8.12,802.2,826.2,1.386,0.075,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:04,8.23,5.97,-0.579,0.70,2,7.1,355.4,8.17,802.4,826.4,1.386,0.075,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:05,8.20,5.94,-0.576,0.70,2,7.1,354.8,8.21,801.9,825.8,1.386,0.075,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:06,8.21,5.97,-0.577,0.70,2,7.1,354.4,8.03,802.4,826.4,1.386,0.075,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:07,8.24,5.95,-0.577,0.70,2,7.1,353.7,8.04,801.8,825.6,1.386,0.075,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:08,8.22,5.95,-0.571,0.70,2,7.1,353.2,8.11,801.7,825.6,1.386,0.074,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:09,8.16,5.92,-0.565,0.70,2,7.1,352.7,8.08,802.4,826.3,1.386,0.074,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:22:10,8.16,5.91,-0.564,0.70,2,7.1,352.1,8.14,802.0,826.1,1.386,0.074,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:22:11,8.15,5.91,-0.563,0.70,2,7.1,351.6,8.10,802.7,826.7,1.386,0.074,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:22:11,8.07,5.85,-0.556,0.70,2,7.1,351.1,8.10,800.8,824.6,1.386,0.074,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:13,8.03,5.78,-0.552,0.70,2,7.1,350.5,8.19,802.5,826.6,1.386,0.074,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:14,8.01,5.77,-0.547,0.70,2,7.1,349.9,8.11,802.0,825.9,1.386,0.074,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:15,7.98,5.74,-0.538,0.70,2,7.1,349.3,8.11,801.9,825.8,1.386,0.072,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:22:16,7.95,5.72,-0.526,0.70,2,7.1,348.7,8.24,801.9,825.9,1.386,0.070,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:17,7.95,5.73,-0.523,0.70,2,7.1,348.4,8.37,801.5,825.6,1.386,0.069,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:18,7.97,5.78,-0.521,0.70,2,7.1,347.9,8.42,802.1,826.1,1.386,0.068,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:19,7.95,5.79,-0.518,0.70,2,7.1,347.6,8.22,801.2,825.1,1.386,0.068,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:20,7.94,5.80,-0.518,0.70,2,7.1,347.4,8.09,802.0,826.1,1.386,0.068,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:21,7.93,5.79,-0.517,0.70,2,7.1,347.0,8.16,802.0,826.1,1.386,0.068,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:22:22,7.92,5.77,-0.515,0.70,2,7.1,347.0,8.23,802.0,825.7,1.386,0.068,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:22:23,7.92,5.76,-0.518,0.70,2,7.1,346.6,8.28,801.2,825.0,1.386,0.069,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:22:24,7.92,5.77,-0.522,0.70,2,7.1,346.7,8.22,801.4,825.2,1.386,0.070,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:25,7.93,5.77,-0.522,0.70,2,7.1,346.8,8.18,802.1,826.0,1.386,0.070,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:26,7.90,5.76,-0.525,0.70,2,7.1,346.9,8.31,801.0,824.7,1.386,0.071,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:27,7.92,5.76,-0.527,0.70,2,7.1,347.0,8.36,801.7,825.8,1.386,0.071,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:28,7.92,5.75,-0.527,0.70,2,7.1,347.2,8.22,801.5,825.6,1.386,0.071,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:29,7.93,5.77,-0.530,0.70,2,7.1,347.2,8.23,801.2,824.9,1.386,0.072,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:30,7.95,5.78,-0.535,0.70,2,7.1,347.7,8.22,801.4,825.3,1.386,0.073,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:31,7.97,5.77,-0.537,0.70,2,7.1,347.8,8.12,803.0,827.2,1.386,0.073,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:32,7.96,5.74,-0.537,0.70,2,7.1,348.2,8.11,803.0,827.3,1.386,0.073,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:33,7.94,5.69,-0.536,0.70,2,7.1,348.6,7.96,801.4,825.4,1.386,0.073,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:34,7.96,5.71,-0.536,0.70,2,7.1,349.3,8.03,801.9,825.9,1.386,0.072,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:35,8.00,5.76,-0.536,0.70,2,7.1,349.7,8.27,802.7,826.8,1.386,0.071,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:36,8.02,5.75,-0.534,0.70,2,7.1,350.2,8.28,802.1,826.2,1.386,0.070,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:37,8.02,5.76,-0.533,0.70,2,7.1,350.7,8.13,801.2,825.1,1.386,0.069,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:38,8.07,5.85,-0.530,0.70,2,7.1,351.5,8.16,801.5,825.2,1.386,0.067,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:39,8.14,5.92,-0.532,0.70,2,7.1,352.0,8.21,802.5,826.4,1.386,0.067,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:40,8.19,5.98,-0.536,0.70,2,7.1,352.8,8.15,802.6,826.8,1.386,0.066,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:41,8.21,5.99,-0.538,0.70,2,7.1,353.3,8.10,801.8,825.8,1.386,0.066,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:42,8.27,6.01,-0.541,0.70,2,7.1,354.1,8.11,801.7,825.7,1.386,0.066,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:43,8.27,6.01,-0.539,0.70,2,7.1,354.8,8.03,802.8,826.9,1.386,0.065,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:44,8.28,6.05,-0.539,0.70,2,7.1,355.5,7.99,801.9,825.8,1.386,0.064,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:45,8.25,6.03,-0.538,0.70,2,7.1,356.3,8.23,801.5,825.5,1.386,0.064,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:46,8.21,6.01,-0.542,0.70,2,7.1,357.0,8.30,801.8,825.8,1.386,0.066,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:48,8.23,6.00,-0.551,0.70,2,7.1,357.6,8.34,801.7,825.6,1.386,0.067,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:49,8.24,5.97,-0.562,0.70,2,7.1,358.1,8.32,801.0,824.9,1.386,0.070,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:50,8.26,5.98,-0.565,0.70,2,7.1,358.8,8.20,802.2,826.3,1.386,0.070,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:51,8.26,6.02,-0.570,0.70,2,7.1,359.3,8.19,800.8,824.7,1.386,0.071,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:52,8.28,6.03,-0.576,0.70,2,7.1,359.8,8.03,802.4,826.5,1.386,0.072,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:53,8.27,6.01,-0.578,0.70,2,7.1,359.9,8.02,802.9,827.1,1.386,0.072,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:54,8.24,5.99,-0.579,0.70,2,7.1,360.7,8.19,802.1,826.1,1.386,0.073,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:55,8.22,5.98,-0.582,0.70,2,7.1,361.0,8.17,801.7,826.0,1.386,0.074,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:22:56,8.24,5.99,-0.584,0.70,2,7.1,361.2,8.12,803.4,827.9,1.386,0.074,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:22:57,8.21,5.97,-0.582,0.70,2,7.1,361.4,8.19,800.8,824.7,1.386,0.074,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:22:57,8.23,5.97,-0.585,0.70,2,7.1,361.7,8.23,801.6,825.9,1.386,0.074,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:58,8.23,5.95,-0.585,0.70,2,7.1,361.9,8.07,801.1,825.2,1.386,0.074,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:22:59,8.24,5.97,-0.587,0.70,2,7.1,362.0,8.05,802.7,826.9,1.386,0.074,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:23:00,8.24,5.97,-0.584,0.70,2,7.1,361.5,8.12,802.6,826.7,1.386,0.074,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:23:01,8.24,5.97,-0.581,0.70,2,7.1,362.0,7.98,801.9,826.1,1.386,0.073,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:23:02,8.22,5.97,-0.579,0.70,2,7.1,362.3,7.99,801.5,825.6,1.386,0.073,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:23:03,8.20,5.95,-0.578,0.70,2,7.1,362.6,8.31,801.4,825.4,1.386,0.072,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:23:04,8.21,5.96,-0.577,0.70,2,7.1,362.5,8.47,802.5,826.8,1.386,0.072,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:23:05,8.19,5.95,-0.577,0.70,2,7.1,362.4,8.29,801.3,825.3,1.386,0.073,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:23:06,8.21,5.97,-0.581,0.70,2,7.1,362.5,8.23,802.4,826.5,1.386,0.073,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:23:07,8.20,5.97,-0.580,0.70,2,7.1,362.6,8.09,802.1,826.2,1.386,0.073,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:23:08,8.20,5.97,-0.580,0.70,2,7.1,362.4,8.03,801.3,825.3,1.386,0.073,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:23:09,8.22,5.97,-0.579,0.70,2,7.1,362.3,8.08,802.3,826.5,1.386,0.073,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:23:09,8.20,5.96,-0.579,0.70,2,7.1,362.6,8.15,801.4,825.2,1.386,0.073,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:23:10,8.21,5.97,-0.578,0.70,2,7.1,362.5,8.18,801.4,825.3,1.386,0.072,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:23:11,8.19,5.96,-0.578,0.70,2,7.1,362.6,8.18,801.0,824.9,1.386,0.073,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:23:12,8.20,5.96,-0.577,0.70,2,7.1,362.7,8.28,801.7,825.9,1.386,0.072,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:23:13,8.20,5.96,-0.576,0.70,2,7.1,362.7,8.18,802.1,826.3,1.386,0.072,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:23:14,8.20,5.96,-0.578,0.70,2,7.1,362.7,8.02,802.0,826.0,1.386,0.073,0,,60.256244,25.021198,42,11,,,10124,G70,,,
2016.04.07,09:23:15,8.23,5.97,-0.580,0.70,2,7.1,362.5,8.06,802.8,827.1,1.386,0.073,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:23:16,8.21,5.97,-0.579,0.70,2,7.1,362.2,8.21,801.4,825.3,1.386,0.073,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:23:17,8.24,5.98,-0.582,0.70,2,7.1,362.0,8.12,802.8,827.2,1.386,0.073,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:23:18,8.24,5.98,-0.584,0.70,2,7.1,361.7,7.99,801.6,825.7,1.386,0.074,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:23:19,8.24,6.00,-0.585,0.70,2,7.1,361.4,8.10,801.5,825.7,1.386,0.074,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:23:20,8.23,5.98,-0.584,0.70,2,7.1,361.1,8.27,801.6,825.8,1.386,0.074,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:23:20,8.23,5.97,-0.583,0.70,2,7.1,360.8,8.20,802.1,826.0,1.386,0.074,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:23:21,8.25,5.98,-0.585,0.70,2,7.1,360.4,8.20,802.3,826.7,1.386,0.074,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:23:22,8.26,6.01,-0.585,0.70,2,7.1,359.9,8.19,801.5,825.6,1.386,0.074,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:23:23,8.28,6.01,-0.583,0.70,2,7.1,359.4,8.02,800.8,825.0,1.386,0.074,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:23:24,8.28,6.01,-0.582,0.70,2,7.1,359.0,8.14,801.6,825.6,1.386,0.074,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:23:25,8.29,6.02,-0.582,0.70,2,7.1,358.4,8.25,803.4,827.9,1.386,0.073,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:23:26,8.27,5.99,-0.578,0.70,2,7.1,357.8,8.30,802.1,826.5,1.386,0.073,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:23:27,8.27,5.98,-0.574,0.70,2,7.1,357.0,8.32,801.3,825.2,1.386,0.072,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:23:28,8.25,6.01,-0.572,0.70,2,7.1,356.4,8.14,801.4,825.4,1.386,0.073,0,,60.256244,25.021198,42,10,,,10124,G70,,,
2016.04.07,09:23:29,8.25,6.01,-0.573,0.70,2,7.1,355.7,8.11,800.2,824.2,1.386,0.073,0,,60.256244,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:23:30,8.27,6.01,-0.574,0.70,2,7.1,354.9,8.25,801.5,825.3,1.386,0.073,0,,60.256245,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:23:31,8.28,6.00,-0.573,0.70,2,7.1,354.3,8.37,802.2,826.3,1.386,0.073,0,,60.256245,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:23:31,8.26,5.97,-0.569,0.70,2,7.1,353.5,8.35,801.1,825.1,1.386,0.073,0,,60.256245,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:23:32,8.20,5.95,-0.562,0.70,2,7.1,352.6,8.33,801.2,825.1,1.386,0.073,0,,60.256245,25.021198,42,9,,,10124,G70,,,
2016.04.07,09:23:33,8.19,5.94,-0.558,0.70,2,7.1,351.6,8.39,801.5,825.5,1.386,0.072,0,,60.256245,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:23:35,8.14,5.87,-0.551,0.70,2,7.1,350.6,8.41,803.8,828.3,1.386,0.072,0,,60.256245,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:23:36,8.03,5.76,-0.540,0.70,2,7.1,349.4,8.37,802.5,826.5,1.386,0.072,0,,60.256245,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:23:37,7.97,5.73,-0.533,0.70,2,7.1,348.9,8.31,801.5,825.7,1.386,0.071,0,,60.256245,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:23:38,7.98,5.75,-0.528,0.70,2,7.1,347.8,8.31,802.1,826.3,1.386,0.070,0,,60.256245,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:23:39,7.96,5.77,-0.525,0.70,2,7.1,346.8,8.27,802.0,826.1,1.386,0.070,0,,60.256245,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:23:40,7.98,5.81,-0.523,0.70,2,7.1,345.7,8.25,801.3,825.4,1.386,0.070,0,,60.256245,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:23:41,8.00,5.89,-0.524,0.70,2,7.1,344.7,8.29,800.3,824.1,1.386,0.070,0,,60.256245,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:23:42,8.11,5.97,-0.531,0.70,2,7.1,343.5,8.23,801.8,825.6,1.386,0.070,0,,60.256245,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:23:43,8.16,5.96,-0.537,0.70,2,7.1,342.6,8.16,801.5,825.3,1.386,0.071,0,,60.256245,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:23:44,8.22,5.98,-0.536,0.70,2,7.1,341.4,8.18,802.5,826.3,1.386,0.070,0,,60.256245,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:23:45,8.20,5.97,-0.534,0.70,2,7.1,340.3,8.26,801.8,825.5,1.386,0.070,0,,60.256245,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:23:46,8.23,5.99,-0.537,0.70,2,7.1,339.3,8.35,801.6,825.1,1.386,0.071,0,,60.256244,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:23:47,8.23,5.96,-0.537,0.70,2,7.1,338.3,8.46,801.3,825.0,1.386,0.071,0,,60.256244,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:23:48,8.22,5.96,-0.531,0.70,2,7.1,337.3,8.31,800.5,823.9,1.386,0.070,0,,60.256244,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:23:49,8.20,5.96,-0.528,0.70,2,7.1,336.3,8.13,801.0,824.7,1.386,0.070,0,,60.256244,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:23:50,8.22,5.99,-0.536,0.70,2,7.1,335.4,8.12,801.0,824.8,1.386,0.073,0,,60.256244,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:23:51,8.21,5.96,-0.538,0.70,2,7.1,334.5,8.15,800.4,824.1,1.386,0.074,0,,60.256244,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:23:52,8.23,5.96,-0.538,0.70,2,7.1,333.8,8.17,801.1,825.0,1.386,0.074,0,,60.256244,25.021199,42,10,,,10124,G70,,,
2016.04.07,09:23:53,8.23,5.95,-0.537,0.70,2,7.1,333.1,8.10,800.6,824.7,1.386,0.074,0,,60.256244,25.021199,42,10,,,10124,G70,,,
2016.04.07,09:23:54,8.21,5.96,-0.535,0.70,2,7.1,332.3,8.05,801.0,825.1,1.386,0.074,0,,60.256244,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:23:55,8.25,5.98,-0.538,0.70,2,7.1,331.7,8.15,800.3,824.3,1.386,0.074,0,,60.256244,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:23:56,8.25,5.98,-0.534,0.70,2,7.1,331.1,8.21,800.3,824.1,1.386,0.073,0,,60.256244,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:23:57,8.25,5.98,-0.530,0.70,2,7.1,330.7,8.14,801.5,825.7,1.386,0.072,0,,60.256244,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:23:58,8.25,5.99,-0.527,0.70,2,7.1,330.3,8.21,802.2,826.5,1.386,0.072,0,,60.256244,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:23:59,8.25,5.98,-0.525,0.70,2,7.1,329.9,8.19,801.4,825.7,1.386,0.071,0,,60.256244,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:24:00,8.24,5.99,-0.521,0.70,2,7.1,328.7,8.10,800.6,824.8,1.386,0.071,0,,60.256244,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:24:01,8.24,5.99,-0.522,0.70,2,7.1,329.3,8.18,800.4,824.5,1.386,0.071,0,,60.256244,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:24:02,8.25,6.00,-0.523,0.70,2,7.1,329.2,8.16,801.0,825.2,1.386,0.071,0,,60.256244,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:24:03,8.25,5.99,-0.525,0.70,2,7.1,329.1,7.96,800.8,825.0,1.386,0.072,0,,60.256244,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:24:04,8.25,5.99,-0.523,0.70,2,7.1,328.9,8.14,801.3,825.7,1.386,0.071,0,,60.256244,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:24:05,8.24,5.99,-0.524,0.70,2,7.1,328.8,8.39,801.3,825.5,1.386,0.072,0,,60.256244,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:24:06,8.24,5.99,-0.522,0.70,2,7.1,328.7,8.31,800.5,824.9,1.386,0.071,0,,60.256244,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:24:07,8.26,6.01,-0.526,0.70,2,7.1,328.9,8.26,801.4,825.8,1.386,0.072,0,,60.256244,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:24:08,8.26,6.00,-0.529,0.70,2,7.1,328.7,8.28,801.7,826.1,1.386,0.073,0,,60.256245,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:24:09,8.24,5.98,-0.526,0.70,2,7.1,328.7,8.10,800.6,824.8,1.386,0.072,0,,60.256245,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:24:10,8.26,6.00,-0.526,0.70,2,7.1,328.7,8.16,801.6,825.9,1.386,0.072,0,,60.256245,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:24:12,8.25,6.00,-0.526,0.70,2,7.1,328.9,8.28,800.7,825.1,1.386,0.072,0,,60.256245,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:24:13,8.23,5.98,-0.528,0.70,2,7.1,329.0,8.22,800.6,824.7,1.386,0.073,0,,60.256245,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:24:14,8.25,6.00,-0.531,0.70,2,7.1,329.0,8.27,801.2,825.5,1.386,0.073,0,,60.256245,25.021199,42,9,,,10124,G70,,,
2016.04.07,09:24:15,8.23,5.99,-0.531,0.70,2,7.1,329.2,8.24,799.9,823.9,1.386,0.074,0,,60.256245,25.021199,42,3,,,10124,G70,,,
2016.04.07,09:24:16,8.27,6.01,-0.535,0.70,2,7.1,329.5,8.18,801.3,825.6,1.386,0.074,0,,60.256245,25.021199,42,3,,,10124,G70,,,
2016.04.07,09:24:17,8.27,6.01,-0.535,0.70,2,7.1,329.7,8.12,801.4,825.7,1.386,0.074,0,,60.256245,25.021199,42,3,,,10124,G70,,,
2016.04.07,09:24:18,8.27,6.00,-0.534,0.70,2,7.1,329.8,8.21,801.0,825.5,1.386,0.074,0,,60.256245,25.021199,42,3,,,10124,G70,,,
2016.04.07,09:24:19,8.24,5.97,-0.533,0.70,2,7.1,330.0,8.20,799.1,823.3,1.386,0.074,0,,60.256245,25.021199,42,3,,,10124,G70,,,
2016.04.07,09:24:20,8.24,5.99,-0.535,0.70,2,7.1,330.4,8.16,800.8,825.3,1.386,0.074,0,,60.256245,25.021199,42,3,,,10124,G70,,,
2016.04.07,09:24:21,8.24,5.96,-0.534,0.70,2,7.1,330.6,8.23,799.4,823.6,1.386,0.074,0,,60.256245,25.021199,42,3,,,10124,G70,,,
2016.04.07,09:24:22,8.25,5.98,-0.535,0.70,2,7.1,331.0,8.18,799.2,823.5,1.386,0.074,0,,60.256245,25.021198,42,3,,,10124,G70,,,
2016.04.07,09:24:23,8.28,6.01,-0.537,0.70,2,7.1,331.4,8.19,801.2,825.8,1.386,0.073,0,,60.256245,25.021198,42,3,,,10124,G70,,,
2016.04.07,09:24:24,8.27,6.01,-0.537,0.70,2,7.1,331.7,8.16,799.9,824.2,1.386,0.074,0,,60.256245,25.021198,42,3,,,10124,G70,,,
